date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:33:56	46137/46137	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:23:16%20GMT	https://demo.webtend.net/html/lezar/index.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/index.html	(from )
09:33:57	111/111	---M-Z	200	added ('OK')	text/plain	etag:%2225979-1683037111;gz%22	https://demo.webtend.net/robots.txt		(from )
09:33:57	998/998	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jan%202022%2023:50:10%20GMT	https://demo.webtend.net/html/lezar/assets/images/favicon.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/favicon.png	(from https://demo.webtend.net/html/lezar/index.html)
09:33:58	2104/2104	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Feb%202022%2015:41:20%20GMT	https://demo.webtend.net/html/lezar/assets/css/flaticon.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/flaticon.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:33:59	55913/55913	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2013:37:34%20GMT	https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:00	160392/160392	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2001:42:36%20GMT	https://demo.webtend.net/html/lezar/assets/css/bootstrap-4.5.3.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/bootstrap-4.5.3.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:00	5260/5260	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Feb%202022%2015:38:04%20GMT	https://demo.webtend.net/html/lezar/assets/css/magnific-popup.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/magnific-popup.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:00	3076/3076	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Feb%202022%2015:39:28%20GMT	https://demo.webtend.net/html/lezar/assets/css/nice-select.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/nice-select.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:01	59675/59675	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Feb%202022%2015:33:34%20GMT	https://demo.webtend.net/html/lezar/assets/css/animate.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/animate.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:01	1346/1346	---M-Z	200	added ('OK')	text/css	date:Tue,%2008%20Feb%202022%2015:40:18%20GMT	https://demo.webtend.net/html/lezar/assets/css/slick.min.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/slick.min.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:03	200325/200325	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Aug%202022%2001:21:12%20GMT	https://demo.webtend.net/html/lezar/assets/css/style.css	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/css/style.css	(from https://demo.webtend.net/html/lezar/index.html)
09:34:03	2138/2138	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Jan%202022%2017:01:32%20GMT	https://demo.webtend.net/html/lezar/assets/images/logos/logo.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/logos/logo.png	(from https://demo.webtend.net/html/lezar/index.html)
09:34:04	49816/49816	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:22:48%20GMT	https://demo.webtend.net/html/lezar/index2.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/index2.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:05	30788/30788	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:22:08%20GMT	https://demo.webtend.net/html/lezar/about.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/about.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:06	45991/45991	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:10%20GMT	https://demo.webtend.net/html/lezar/index3.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/index3.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:11	29227/29227	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:46%20GMT	https://demo.webtend.net/html/lezar/services.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/services.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:11	30985/30985	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:52%20GMT	https://demo.webtend.net/html/lezar/service-details.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/service-details.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:11	26995/26995	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:20:58%20GMT	https://demo.webtend.net/html/lezar/booking.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/booking.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:12	37776/37776	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:23:38%20GMT	https://demo.webtend.net/html/lezar/faqs.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/faqs.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:12	32449/32449	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:24%20GMT	https://demo.webtend.net/html/lezar/team.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/team.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:13	41397/41397	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:18%20GMT	https://demo.webtend.net/html/lezar/testimonials.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/testimonials.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:13	17939/17939	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:22:00%20GMT	https://demo.webtend.net/html/lezar/404.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/404.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:14	8582/8582	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2018:38:46%20GMT	https://demo.webtend.net/html/lezar/coming-soon.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/coming-soon.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:14	25962/25962	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:18:58%20GMT	https://demo.webtend.net/html/lezar/portfolio.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/portfolio.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:14	24246/24246	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:18:18%20GMT	https://demo.webtend.net/html/lezar/portfolio-masonry.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/portfolio-masonry.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:15	27496/27496	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:18:10%20GMT	https://demo.webtend.net/html/lezar/portfolio-details.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/portfolio-details.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:15	35152/35152	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:21:48%20GMT	https://demo.webtend.net/html/lezar/blog.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/blog.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:16	28588/28588	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:21:18%20GMT	https://demo.webtend.net/html/lezar/blog-grid.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/blog-grid.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:16	39310/39310	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:21:38%20GMT	https://demo.webtend.net/html/lezar/blog-details.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/blog-details.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:17	38484/38484	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:38%20GMT	https://demo.webtend.net/html/lezar/product-details.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/product-details.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:17	23592/23592	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:15:16%20GMT	https://demo.webtend.net/html/lezar/cart.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/cart.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:18	28428/28428	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:22:28%20GMT	https://demo.webtend.net/html/lezar/checkout.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/checkout.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:18	37343/37343	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:17:32%20GMT	https://demo.webtend.net/html/lezar/shop.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/shop.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:18	33087/33087	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:18:02%20GMT	https://demo.webtend.net/html/lezar/pricing.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/pricing.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:18	22783/22783	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Aug%202022%2000:23:28%20GMT	https://demo.webtend.net/html/lezar/contact.html	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/contact.html	(from https://demo.webtend.net/html/lezar/index.html)
09:34:20	54709/54709	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:23:58%20GMT	https://demo.webtend.net/html/lezar/assets/images/hero/hero-right.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/hero/hero-right.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:21	49715/49715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:46%20GMT	https://demo.webtend.net/html/lezar/assets/images/services/feature-left.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/services/feature-left.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:22	111580/111580	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:19:34%20GMT	https://demo.webtend.net/html/lezar/assets/images/about/about-left.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/about/about-left.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:22	46690/46690	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:48%20GMT	https://demo.webtend.net/html/lezar/assets/images/services/feature-right.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/services/feature-right.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:23	15733/15733	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jan%202022%2013:50:44%20GMT	https://demo.webtend.net/html/lezar/assets/images/shapes/feature-leaf.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/shapes/feature-leaf.png	(from https://demo.webtend.net/html/lezar/index.html)
09:34:24	39811/39811	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:31:30%20GMT	https://demo.webtend.net/html/lezar/assets/images/projects/project-1.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/projects/project-1.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:26	87137/87137	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:06%20GMT	https://demo.webtend.net/html/lezar/assets/images/projects/project-3.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/projects/project-3.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:26	54102/54102	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:06%20GMT	https://demo.webtend.net/html/lezar/assets/images/projects/project-5.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/projects/project-5.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:28	55878/55878	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:06%20GMT	https://demo.webtend.net/html/lezar/assets/images/projects/project-4.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/projects/project-4.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:29	54446/54446	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:06%20GMT	https://demo.webtend.net/html/lezar/assets/images/projects/project-6.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/projects/project-6.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:30	68478/68478	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:32:06%20GMT	https://demo.webtend.net/html/lezar/assets/images/projects/project-2.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/projects/project-2.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:33	81376/81376	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:37:48%20GMT	https://demo.webtend.net/html/lezar/assets/images/testimonials/testimonial-left.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/testimonials/testimonial-left.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:33	9208/9208	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jan%202022%2020:30:22%20GMT	https://demo.webtend.net/html/lezar/assets/images/testimonials/logo-1.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/testimonials/logo-1.png	(from https://demo.webtend.net/html/lezar/index.html)
09:34:34	9070/9070	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jan%202022%2020:30:22%20GMT	https://demo.webtend.net/html/lezar/assets/images/testimonials/logo-2.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/testimonials/logo-2.png	(from https://demo.webtend.net/html/lezar/index.html)
09:34:35	8677/8677	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jan%202022%2020:30:22%20GMT	https://demo.webtend.net/html/lezar/assets/images/testimonials/logo-3.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/testimonials/logo-3.png	(from https://demo.webtend.net/html/lezar/index.html)
09:34:35	8056/8056	---M--	200	added ('OK')	image/png	date:Sun,%2030%20Jan%202022%2020:35:18%20GMT	https://demo.webtend.net/html/lezar/assets/images/shapes/feedback-leaf.png	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/shapes/feedback-leaf.png	(from https://demo.webtend.net/html/lezar/index.html)
09:34:36	21180/21180	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:27:02%20GMT	https://demo.webtend.net/html/lezar/assets/images/products/product-1.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/products/product-1.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:37	13749/13749	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:27:02%20GMT	https://demo.webtend.net/html/lezar/assets/images/products/product-2.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/products/product-2.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:39	24597/24597	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:27:02%20GMT	https://demo.webtend.net/html/lezar/assets/images/products/product-4.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/products/product-4.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:40	27855/27855	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:22:40%20GMT	https://demo.webtend.net/html/lezar/assets/images/booking/booking-left.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/booking/booking-left.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:40	20740/20740	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:27:02%20GMT	https://demo.webtend.net/html/lezar/assets/images/products/product-3.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/products/product-3.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:40	35462/35462	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:22:40%20GMT	https://demo.webtend.net/html/lezar/assets/images/booking/booking-right.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/booking/booking-right.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:40	37551/37551	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:26:12%20GMT	https://demo.webtend.net/html/lezar/assets/images/news/news-1.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/news/news-1.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:42	48793/48793	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:26:12%20GMT	https://demo.webtend.net/html/lezar/assets/images/news/news-3.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/news/news-3.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:42	30933/30933	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Feb%202022%2019:26:12%20GMT	https://demo.webtend.net/html/lezar/assets/images/news/news-2.jpg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/images/news/news-2.jpg	(from https://demo.webtend.net/html/lezar/index.html)
09:34:42	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226447b986-4d7%22	https://demo.webtend.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:44	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20Nov%202021%2016:00:54%20GMT	https://demo.webtend.net/html/lezar/assets/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/jquery-3.6.0.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:44	48944/48944	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202018%2005:29:48%20GMT	https://demo.webtend.net/html/lezar/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/bootstrap.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:44	1579/1579	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2026%20Dec%202021%2015:35:16%20GMT	https://demo.webtend.net/html/lezar/assets/js/appear.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/appear.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:45	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Nov%202021%2015:39:16%20GMT	https://demo.webtend.net/html/lezar/assets/js/slick.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/slick.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:45	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2002:11:36%20GMT	https://demo.webtend.net/html/lezar/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/jquery.magnific-popup.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:45	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Feb%202022%2001:38:20%20GMT	https://demo.webtend.net/html/lezar/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/jquery.nice-select.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:45	5485/5485	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Feb%202022%2018:27:08%20GMT	https://demo.webtend.net/html/lezar/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/imagesloaded.pkgd.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:46	867/867	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Feb%202022%2015:21:56%20GMT	https://demo.webtend.net/html/lezar/assets/js/skill.bars.jquery.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/skill.bars.jquery.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:46	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2009%20Jan%202022%2012:23:38%20GMT	https://demo.webtend.net/html/lezar/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/isotope.pkgd.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:47	6300/6300	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2017%20May%202015%2012:30:06%20GMT	https://demo.webtend.net/html/lezar/assets/js/wow.min.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/wow.min.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:47	21621/21621	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20Aug%202022%2001:19:14%20GMT	https://demo.webtend.net/html/lezar/assets/js/script.js	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/js/script.js	(from https://demo.webtend.net/html/lezar/index.html)
09:34:49	29020/29020	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2029%20Jan%202022%2015:31:34%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/flaticon.ttf?bbc148dc4f0c8a5d0f7f745bfcf9eef7	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/flaticona1d5.ttf	(from https://demo.webtend.net/html/lezar/assets/css/flaticon.min.css)
09:34:49	17652/17652	---M--	200	added ('OK')	font/woff	date:Sat,%2029%20Jan%202022%2015:31:34%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/flaticon.woff?bbc148dc4f0c8a5d0f7f745bfcf9eef7	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/flaticona1d5.woff	(from https://demo.webtend.net/html/lezar/assets/css/flaticon.min.css)
09:34:51	14916/14916	---M--	200	added ('OK')	font/woff2	date:Sat,%2029%20Jan%202022%2015:31:34%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/flaticon.woff2?bbc148dc4f0c8a5d0f7f745bfcf9eef7	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/flaticona1d5.woff2	(from https://demo.webtend.net/html/lezar/assets/css/flaticon.min.css)
09:34:52	29188/29188	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2029%20Jan%202022%2015:31:34%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/flaticon.eot?bbc148dc4f0c8a5d0f7f745bfcf9eef7	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/flaticona1d5.eot	(from https://demo.webtend.net/html/lezar/assets/css/flaticon.min.css)
09:34:55	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.eot	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
09:34:56	389878/389878	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2029%20Jan%202022%2015:31:34%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/flaticon.svg?bbc148dc4f0c8a5d0f7f745bfcf9eef7	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/flaticona1d5.svg	(from https://demo.webtend.net/html/lezar/assets/css/flaticon.min.css)
09:34:58	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-brands-400d41d.eot	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
09:34:59	77400/77400	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.woff2	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
09:35:00	90672/90672	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.woff	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
09:35:03	134316/134316	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.ttf	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
09:35:03	730302/730302	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-brands-400.svg	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
09:35:04	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:48%20GMT	https://demo.webtend.net/html/lezar/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/saloon/demo.webtend.net/html/lezar/assets/fonts/fa-regular-400.eot	(from https://demo.webtend.net/html/lezar/assets/css/font-awesome-5.9.0.min.css)
